p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.01,1.0,0.05,0.85
0.01,1.0,0.06,0.85
0.01,1.0,0.07,0.85
0.01,1.0,0.08,0.84
0.01,1.0,0.08,0.85
0.01,1.0,0.09,0.84
0.01,1.0,0.09,0.85
0.01,1.0,0.1,0.84
0.01,1.0,0.1,0.85
0.01,1.0,0.11,0.84
0.01,1.0,0.11,0.85
0.01,1.0,0.12,0.84
0.01,1.0,0.12,0.85
0.01,1.0,0.13,0.8300000000000001
0.01,1.0,0.13,0.84
0.01,1.0,0.13,0.85
0.01,1.0,0.14,0.8300000000000001
0.01,1.0,0.14,0.84
0.01,1.0,0.14,0.85
0.01,1.0,0.15,0.8300000000000001
0.01,1.0,0.15,0.84
0.01,1.0,0.15,0.85
0.01,1.0,0.16,0.8300000000000001
0.01,1.0,0.16,0.84
0.01,1.0,0.16,0.85
0.01,1.0,0.17,0.8300000000000001
0.01,1.0,0.17,0.84
0.01,1.0,0.17,0.85
0.01,1.0,0.18,0.8200000000000001
0.01,1.0,0.18,0.8300000000000001
0.01,1.0,0.18,0.84
0.01,1.0,0.18,0.85
0.01,1.0,0.19,0.8200000000000001
0.01,1.0,0.19,0.8300000000000001
0.01,1.0,0.19,0.84
0.01,1.0,0.19,0.85
0.01,1.0,0.2,0.8200000000000001
0.01,1.0,0.2,0.8300000000000001
0.01,1.0,0.2,0.84
0.01,1.0,0.2,0.85
0.01,1.0,0.21,0.8200000000000001
0.01,1.0,0.21,0.8300000000000001
0.01,1.0,0.21,0.84
0.01,1.0,0.21,0.85
0.01,1.0,0.22,0.8200000000000001
0.01,1.0,0.22,0.8300000000000001
0.01,1.0,0.22,0.84
0.01,1.0,0.22,0.85
0.01,1.0,0.23,0.8200000000000001
0.01,1.0,0.23,0.8300000000000001
0.01,1.0,0.23,0.84
0.01,1.0,0.23,0.85
0.01,1.0,0.24,0.8200000000000001
0.01,1.0,0.24,0.8300000000000001
0.01,1.0,0.24,0.84
0.01,1.0,0.24,0.85
0.01,1.0,0.25,0.8200000000000001
0.01,1.0,0.25,0.8300000000000001
0.01,1.0,0.25,0.84
0.01,1.0,0.25,0.85
0.01,1.0,0.26,0.8200000000000001
0.01,1.0,0.26,0.8300000000000001
0.01,1.0,0.26,0.84
0.01,1.0,0.26,0.85
0.01,1.0,0.27,0.8200000000000001
0.01,1.0,0.27,0.8300000000000001
0.01,1.0,0.27,0.84
0.01,1.0,0.27,0.85
0.01,1.0,0.28,0.8200000000000001
0.01,1.0,0.28,0.8300000000000001
0.01,1.0,0.28,0.84
0.01,1.0,0.28,0.85
0.01,1.0,0.29,0.8200000000000001
0.01,1.0,0.29,0.8300000000000001
0.01,1.0,0.29,0.84
0.01,1.0,0.29,0.85
0.01,1.0,0.3,0.8200000000000001
0.01,1.0,0.3,0.8300000000000001
0.01,1.0,0.3,0.84
0.01,1.0,0.3,0.85
0.01,1.0,0.31,0.8200000000000001
0.01,1.0,0.31,0.8300000000000001
0.01,1.0,0.31,0.84
0.01,1.0,0.31,0.85
0.01,1.0,0.32,0.8200000000000001
0.01,1.0,0.32,0.8300000000000001
0.01,1.0,0.32,0.84
0.01,1.0,0.32,0.85
0.01,1.0,0.33,0.8200000000000001
0.01,1.0,0.33,0.8300000000000001
0.01,1.0,0.33,0.84
0.01,1.0,0.33,0.85
0.01,1.0,0.34,0.8200000000000001
