p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.01,1.0,0.2,0.5
0.01,1.0,0.21,0.5
0.01,1.0,0.22,0.49
0.01,1.0,0.22,0.5
0.01,1.0,0.22,0.51
0.01,1.0,0.23,0.49
0.01,1.0,0.23,0.5
0.01,1.0,0.23,0.51
0.01,1.0,0.24,0.48
0.01,1.0,0.24,0.49
0.01,1.0,0.24,0.5
0.01,1.0,0.24,0.51
0.01,1.0,0.24,0.52
0.01,1.0,0.25,0.47000000000000003
0.01,1.0,0.25,0.48
0.01,1.0,0.25,0.49
0.01,1.0,0.25,0.5
0.01,1.0,0.25,0.51
0.01,1.0,0.25,0.52
0.01,1.0,0.25,0.53
0.01,1.0,0.26,0.46
0.01,1.0,0.26,0.47000000000000003
0.01,1.0,0.26,0.48
0.01,1.0,0.26,0.49
0.01,1.0,0.26,0.5
0.01,1.0,0.26,0.51
0.01,1.0,0.26,0.52
0.01,1.0,0.26,0.53
0.01,1.0,0.26,0.54
0.01,1.0,0.27,0.46
0.01,1.0,0.27,0.47000000000000003
0.01,1.0,0.27,0.48
0.01,1.0,0.27,0.49
0.01,1.0,0.27,0.5
0.01,1.0,0.27,0.51
0.01,1.0,0.27,0.52
0.01,1.0,0.27,0.53
0.01,1.0,0.27,0.54
0.01,1.0,0.28,0.45
0.01,1.0,0.28,0.46
0.01,1.0,0.28,0.47000000000000003
0.01,1.0,0.28,0.48
0.01,1.0,0.28,0.49
0.01,1.0,0.28,0.5
0.01,1.0,0.28,0.51
0.01,1.0,0.28,0.52
0.01,1.0,0.28,0.53
0.01,1.0,0.28,0.54
0.01,1.0,0.28,0.55
0.01,1.0,0.29,0.44
0.01,1.0,0.29,0.45
0.01,1.0,0.29,0.46
0.01,1.0,0.29,0.47000000000000003
0.01,1.0,0.29,0.48
0.01,1.0,0.29,0.49
0.01,1.0,0.29,0.5
0.01,1.0,0.29,0.51
0.01,1.0,0.29,0.52
0.01,1.0,0.29,0.53
0.01,1.0,0.29,0.54
0.01,1.0,0.29,0.55
0.01,1.0,0.29,0.56
0.01,1.0,0.3,0.43
0.01,1.0,0.3,0.44
0.01,1.0,0.3,0.45
0.01,1.0,0.3,0.46
0.01,1.0,0.3,0.47000000000000003
0.01,1.0,0.3,0.48
0.01,1.0,0.3,0.49
0.01,1.0,0.3,0.5
0.01,1.0,0.3,0.51
0.01,1.0,0.3,0.52
0.01,1.0,0.3,0.53
0.01,1.0,0.3,0.54
0.01,1.0,0.3,0.55
0.01,1.0,0.3,0.56
0.01,1.0,0.3,0.5700000000000001
0.01,1.0,0.31,0.43
0.01,1.0,0.31,0.44
0.01,1.0,0.31,0.45
0.01,1.0,0.31,0.46
0.01,1.0,0.31,0.47000000000000003
0.01,1.0,0.31,0.48
0.01,1.0,0.31,0.49
0.01,1.0,0.31,0.5
0.01,1.0,0.31,0.51
0.01,1.0,0.31,0.52
0.01,1.0,0.31,0.53
0.01,1.0,0.31,0.54
0.01,1.0,0.31,0.55
0.01,1.0,0.31,0.56
0.01,1.0,0.31,0.5700000000000001
0.01,1.0,0.32,0.42
0.01,1.0,0.32,0.43
0.01,1.0,0.32,0.44
0.01,1.0,0.32,0.45
0.01,1.0,0.32,0.46
0.01,1.0,0.32,0.47000000000000003
0.01,1.0,0.32,0.48
0.01,1.0,0.32,0.49
0.01,1.0,0.32,0.5
0.01,1.0,0.32,0.51
0.01,1.0,0.32,0.52
0.01,1.0,0.32,0.53
0.01,1.0,0.32,0.54
0.01,1.0,0.32,0.55
0.01,1.0,0.32,0.56
0.01,1.0,0.32,0.5700000000000001
0.01,1.0,0.32,0.58
0.01,1.0,0.33,0.41000000000000003
0.01,1.0,0.33,0.42
0.01,1.0,0.33,0.43
0.01,1.0,0.33,0.44
0.01,1.0,0.33,0.45
0.01,1.0,0.33,0.46
0.01,1.0,0.33,0.47000000000000003
0.01,1.0,0.33,0.48
