p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.01,1.0,0.29,0.8
0.01,1.0,0.3,0.8
0.01,1.0,0.32,0.79
0.01,1.0,0.33,0.79
0.01,1.0,0.36,0.78
0.01,1.0,0.38,0.77
0.01,1.0,0.39,0.77
0.01,1.0,0.41000000000000003,0.76
0.01,1.0,0.43,0.75
0.01,1.0,0.44,0.75
0.01,1.0,0.46,0.74
0.01,1.0,0.48,0.73
0.01,1.0,0.49,0.72
0.01,1.0,0.5,0.72
0.01,1.0,0.51,0.71
0.01,1.0,0.53,0.7000000000000001
0.01,1.0,0.54,0.6900000000000001
0.01,1.0,0.56,0.68
0.01,1.0,0.5700000000000001,0.67
0.02,1.0,0.29,0.8
0.02,1.0,0.3,0.8
0.02,1.0,0.32,0.79
0.02,1.0,0.33,0.79
0.02,1.0,0.36,0.78
0.02,1.0,0.38,0.77
0.02,1.0,0.39,0.77
0.02,1.0,0.41000000000000003,0.76
0.02,1.0,0.43,0.75
0.02,1.0,0.44,0.75
0.02,1.0,0.46,0.74
0.02,1.0,0.48,0.73
0.02,1.0,0.49,0.72
0.02,1.0,0.5,0.72
0.02,1.0,0.51,0.71
0.02,1.0,0.53,0.7000000000000001
0.02,1.0,0.54,0.6900000000000001
0.02,1.0,0.56,0.68
0.02,1.0,0.5700000000000001,0.67
0.03,1.0,0.29,0.8
0.03,1.0,0.3,0.8
0.03,1.0,0.32,0.79
0.03,1.0,0.33,0.79
0.03,1.0,0.36,0.78
0.03,1.0,0.38,0.77
0.03,1.0,0.39,0.77
0.03,1.0,0.41000000000000003,0.76
0.03,1.0,0.43,0.75
0.03,1.0,0.44,0.75
0.03,1.0,0.46,0.74
0.03,1.0,0.48,0.73
0.03,1.0,0.49,0.72
0.03,1.0,0.5,0.72
0.03,1.0,0.51,0.71
0.03,1.0,0.53,0.7000000000000001
0.03,1.0,0.54,0.6900000000000001
0.03,1.0,0.56,0.68
0.03,1.0,0.5700000000000001,0.67
0.04,1.0,0.29,0.8
0.04,1.0,0.3,0.8
0.04,1.0,0.32,0.79
0.04,1.0,0.33,0.79
0.04,1.0,0.36,0.78
0.04,1.0,0.38,0.77
0.04,1.0,0.39,0.77
0.04,1.0,0.41000000000000003,0.76
0.04,1.0,0.43,0.75
0.04,1.0,0.44,0.75
0.04,1.0,0.46,0.74
0.04,1.0,0.48,0.73
0.04,1.0,0.49,0.72
0.04,1.0,0.5,0.72
0.04,1.0,0.51,0.71
0.04,1.0,0.53,0.7000000000000001
0.04,1.0,0.54,0.6900000000000001
0.04,1.0,0.56,0.68
0.04,1.0,0.5700000000000001,0.67
0.05,1.0,0.29,0.8
0.05,1.0,0.3,0.8
0.05,1.0,0.32,0.79
0.05,1.0,0.33,0.79
0.05,1.0,0.36,0.78
0.05,1.0,0.38,0.77
0.05,1.0,0.39,0.77
0.05,1.0,0.41000000000000003,0.76
0.05,1.0,0.43,0.75
0.05,1.0,0.44,0.75
0.05,1.0,0.46,0.74
0.05,1.0,0.48,0.73
0.05,1.0,0.49,0.72
0.05,1.0,0.5,0.72
0.05,1.0,0.51,0.71
0.05,1.0,0.53,0.7000000000000001
0.05,1.0,0.54,0.6900000000000001
0.05,1.0,0.56,0.68
0.05,1.0,0.5700000000000001,0.67
0.06,1.0,0.29,0.8
0.06,1.0,0.3,0.8
0.06,1.0,0.32,0.79
0.06,1.0,0.33,0.79
0.06,1.0,0.36,0.78
0.06,1.0,0.38,0.77
0.06,1.0,0.39,0.77
0.06,1.0,0.41000000000000003,0.76
0.06,1.0,0.43,0.75
0.06,1.0,0.44,0.75
0.06,1.0,0.46,0.74
0.06,1.0,0.48,0.73
0.06,1.0,0.49,0.72
0.06,1.0,0.5,0.72
0.06,1.0,0.51,0.71
0.06,1.0,0.53,0.7000000000000001
0.06,1.0,0.54,0.6900000000000001
0.06,1.0,0.56,0.68
0.06,1.0,0.5700000000000001,0.67
0.07,1.0,0.29,0.8
0.07,1.0,0.3,0.8
0.07,1.0,0.32,0.79
0.07,1.0,0.33,0.79
0.07,1.0,0.36,0.78
0.07,1.0,0.38,0.77
0.07,1.0,0.39,0.77
0.07,1.0,0.41000000000000003,0.76
0.07,1.0,0.43,0.75
0.07,1.0,0.44,0.75
0.07,1.0,0.46,0.74
0.07,1.0,0.48,0.73
0.07,1.0,0.49,0.72
0.07,1.0,0.5,0.72
0.07,1.0,0.51,0.71
0.07,1.0,0.53,0.7000000000000001
0.07,1.0,0.54,0.6900000000000001
0.07,1.0,0.56,0.68
0.07,1.0,0.5700000000000001,0.67
0.08,1.0,0.29,0.8
0.08,1.0,0.3,0.8
0.08,1.0,0.32,0.79
0.08,1.0,0.33,0.79
0.08,1.0,0.36,0.78
0.08,1.0,0.38,0.77
0.08,1.0,0.39,0.77
0.08,1.0,0.41000000000000003,0.76
0.08,1.0,0.43,0.75
0.08,1.0,0.44,0.75
0.08,1.0,0.46,0.74
0.08,1.0,0.48,0.73
0.08,1.0,0.49,0.72
0.08,1.0,0.5,0.72
0.08,1.0,0.51,0.71
0.08,1.0,0.53,0.7000000000000001
0.08,1.0,0.54,0.6900000000000001
0.08,1.0,0.56,0.68
0.08,1.0,0.5700000000000001,0.67
0.09,1.0,0.29,0.8
0.09,1.0,0.3,0.8
0.09,1.0,0.32,0.79
0.09,1.0,0.33,0.79
0.09,1.0,0.36,0.78
0.09,1.0,0.38,0.77
0.09,1.0,0.39,0.77
0.09,1.0,0.41000000000000003,0.76
0.09,1.0,0.43,0.75
0.09,1.0,0.44,0.75
0.09,1.0,0.46,0.74
0.09,1.0,0.48,0.73
0.09,1.0,0.49,0.72
0.09,1.0,0.5,0.72
0.09,1.0,0.51,0.71
0.09,1.0,0.53,0.7000000000000001
0.09,1.0,0.54,0.6900000000000001
0.09,1.0,0.56,0.68
0.09,1.0,0.5700000000000001,0.67
0.1,1.0,0.26,0.81
0.1,1.0,0.29,0.8
0.1,1.0,0.3,0.8
0.1,1.0,0.32,0.79
0.1,1.0,0.33,0.79
0.1,1.0,0.36,0.78
0.1,1.0,0.38,0.77
0.1,1.0,0.39,0.77
0.1,1.0,0.41000000000000003,0.76
0.1,1.0,0.43,0.75
0.1,1.0,0.44,0.75
0.1,1.0,0.46,0.74
0.1,1.0,0.48,0.73
0.1,1.0,0.49,0.72
0.1,1.0,0.5,0.72
0.1,1.0,0.51,0.71
0.1,1.0,0.53,0.7000000000000001
0.1,1.0,0.54,0.6900000000000001
0.1,1.0,0.56,0.68
0.1,1.0,0.5700000000000001,0.67
0.11,1.0,0.26,0.81
0.11,1.0,0.29,0.8
0.11,1.0,0.3,0.8
0.11,1.0,0.32,0.79
0.11,1.0,0.33,0.79
0.11,1.0,0.36,0.78
0.11,1.0,0.38,0.77
0.11,1.0,0.39,0.77
0.11,1.0,0.41000000000000003,0.76
0.11,1.0,0.43,0.75
0.11,1.0,0.44,0.75
0.11,1.0,0.46,0.74
0.11,1.0,0.48,0.73
0.11,1.0,0.49,0.72
0.11,1.0,0.5,0.72
0.11,1.0,0.51,0.71
0.11,1.0,0.53,0.7000000000000001
0.11,1.0,0.54,0.6900000000000001
0.11,1.0,0.56,0.68
0.11,1.0,0.5700000000000001,0.67
0.12,1.0,0.26,0.81
0.12,1.0,0.29,0.8
0.12,1.0,0.3,0.8
0.12,1.0,0.32,0.79
0.12,1.0,0.33,0.79
0.12,1.0,0.36,0.78
